STATION,DATE,PRCP,TMAX,TMIN
USC00041253,5/31/1998,0,25.6,6.1
USC00041253,6/1/1998,0,26.1,9.4
USC00041253,6/2/1998,0,25.6,8.9
USC00041253,6/3/1998,0,23.9,7.8
USC00041253,6/4/1998,0,21.1,8.9
USC00041253,6/5/1998,0,24.4,8.3
USC00041253,6/6/1998,0,24.4,10.6
USC00041253,6/7/1998,0.8,16.7,7.2
USC00041253,6/8/1998,0,22.2,11.7
USC00041253,6/9/1998,0,20,12.2
USC00041253,6/10/1998,0,24.4,11.7
USC00041253,6/11/1998,0,23.3,11.1
USC00041253,6/12/1998,0,22.2,11.1
USC00041253,6/13/1998,0,24.4,5.6
USC00041253,6/14/1998,0,26.1,9.4
USC00041253,6/15/1998,0,31.7,12.2
USC00041253,6/16/1998,0,31.1,12.8
USC00041253,6/17/1998,0,31.1,12.2
USC00041253,6/18/1998,0,29.4,11.1
USC00041253,6/19/1998,0,30,12.8
USC00041253,6/20/1998,0,23.3,11.1
USC00041253,6/21/1998,0,25,10
USC00041253,6/22/1998,0,27.2,10.6
USC00041253,6/23/1998,0,27.2,11.7
USC00041253,6/24/1998,0,22.2,11.7
USC00041253,6/25/1998,0,25,12.2
USC00041253,6/26/1998,0,26.7,11.1
USC00041253,6/27/1998,0,28.9,9.4
USC00041253,6/28/1998,0,29.4,11.1
USC00041253,6/29/1998,0,30.6,10
USC00041253,6/30/1998,0,28.3,10
USC00041253,7/1/1998,0,28.3,9.4
USC00041253,7/2/1998,0,27.2,10
USC00041253,7/3/1998,0,24.4,10.6
USC00041253,7/4/1998,0,25,11.7
USC00041253,7/5/1998,0,26.1,10.6
USC00041253,7/6/1998,0,28.9,10
USC00041253,7/7/1998,0,35,12.2
USC00041253,7/8/1998,0,35,11.1
USC00041253,7/9/1998,0,33.9,12.2
USC00041253,7/10/1998,0,30.6,11.1
USC00041253,7/11/1998,0,30.6,11.7
USC00041253,7/12/1998,0,30.6,10
USC00041253,7/13/1998,0,35,11.1
USC00041253,7/14/1998,0,33.9,11.1
USC00041253,7/15/1998,0,35.6,9.4
USC00041253,7/16/1998,0,41.1,14.4
USC00041253,7/17/1998,0,41.1,11.7
USC00041253,7/18/1998,0,39.4,11.1
USC00041253,7/19/1998,0,40,14.4
USC00041253,7/20/1998,0,35.6,15
USC00041253,7/21/1998,0,35,15
USC00041253,7/22/1998,0,32.8,13.9
USC00041253,7/23/1998,0,30,13.3
USC00041253,7/24/1998,0,27.8,14.4
USC00041253,7/25/1998,0,29.4,12.8
USC00041253,7/26/1998,0,34.4,11.7
USC00041253,7/27/1998,0,36.1,12.8
USC00041253,7/28/1998,0,36.1,12.8
USC00041253,7/29/1998,0,35,12.2
USC00041253,7/30/1998,0,30.6,12.8
USC00041253,7/31/1998,0,28.9,10
USC00041253,8/1/1998,0,29.4,10.6
USC00041253,8/2/1998,0,36.1,12.8
USC00041253,8/3/1998,0,38.3,12.8
USC00041253,8/4/1998,0,42.8,16.7
USC00041253,8/5/1998,0,42.8,12.8
USC00041253,8/6/1998,0,39.4,13.3
USC00041253,8/7/1998,0,36.7,12.8
USC00041253,8/8/1998,0,34.4,12.8
USC00041253,8/9/1998,0,35.6,11.1
USC00041253,8/10/1998,0,37.2,14.4
USC00041253,8/11/1998,0,37.8,16.1
USC00041253,8/12/1998,0,39.4,16.1
USC00041253,8/13/1998,0,39.4,15.6
USC00041253,8/14/1998,0,36.7,13.9
USC00041253,8/15/1998,0,37.8,13.9
USC00041253,8/16/1998,0,35.6,13.9
USC00041253,8/17/1998,0,31.7,12.2
USC00041253,8/18/1998,0,29.4,12.8
USC00041253,8/19/1998,0,27.8,13.3
USC00041253,8/20/1998,0,28.3,12.2
USC00041253,8/21/1998,0,30,10.6
USC00041253,8/22/1998,0,32.8,10.6
USC00041253,8/23/1998,0,36.7,9.4
USC00041253,8/24/1998,0,37.2,11.1
USC00041253,8/25/1998,0,34.4,11.1
USC00041253,8/26/1998,0,31.7,11.1
USC00041253,8/27/1998,0,31.1,10.6
USC00041253,8/28/1998,0,35.6,10.6
USC00041253,8/29/1998,0,39.4,11.7
USC00041253,8/30/1998,0,41.7,15
USC00041253,8/31/1998,0,41.1,13.3
USC00041253,9/1/1998,0,37.8,13.9
USC00041253,9/2/1998,0,41.7,16.1
USC00041253,9/3/1998,0,38.9,18.3
USC00041253,9/4/1998,2.3,35.6,16.7
USC00041253,9/5/1998,9.4,23.9,17.2
USC00041253,9/6/1998,0,31.1,16.7
USC00041253,9/7/1998,0,35.6,16.1
USC00041253,9/8/1998,0,35.6,16.7
USC00041253,9/9/1998,0,31.1,13.9
USC00041253,9/10/1998,0,26.1,11.7
USC00041253,9/11/1998,0,29.4,7.8
USC00041253,9/12/1998,0,31.7,8.9
USC00041253,9/13/1998,0,34.4,11.1
USC00041253,9/14/1998,0,32.2,11.7
USC00041253,9/15/1998,0,31.1,11.7
USC00041253,9/16/1998,0,31.1,11.7
USC00041253,9/17/1998,0,33.3,10.6
USC00041253,9/18/1998,0,30,12.2
USC00041253,9/19/1998,0,32.2,8.3
USC00041253,9/20/1998,0,33.3,10
USC00041253,9/21/1998,0,25.6,10.6
USC00041253,9/22/1998,0,27.8,9.4
USC00041253,9/23/1998,0,25,8.3
USC00041253,9/24/1998,0,24.4,7.2
USC00041253,9/25/1998,0,25,10
USC00041253,9/26/1998,0,24.4,8.9
USC00041253,9/27/1998,0,21.7,11.1
USC00041253,9/28/1998,0,23.9,7.2
USC00041253,9/29/1998,0,25,8.9
USC00041253,9/30/1998,0,25,11.7
USC00041253,10/1/1998,0,24.4,11.7
USC00041253,10/2/1998,0,24.4,12.2
USC00041253,10/3/1998,0,24.4,11.1
USC00041253,10/4/1998,0,24.4,6.1
USC00041253,10/5/1998,0,28.9,7.8
USC00041253,10/6/1998,0,32.8,9.4
USC00041253,10/7/1998,0,32.2,7.8
USC00041253,10/8/1998,0,31.1,5.6
USC00041253,10/9/1998,0,27.2,7.8
USC00041253,10/10/1998,0,27.2,5.6
USC00041253,10/11/1998,0,27.8,3.9
USC00041253,10/12/1998,0,30,6.1
USC00041253,10/13/1998,0,28.9,8.3
USC00041253,10/14/1998,0,27.2,7.8
USC00041253,10/15/1998,0,22.8,8.9
USC00041253,10/16/1998,0,23.3,3.9
USC00041253,10/17/1998,0,26.1,5.6
USC00041253,10/18/1998,0,27.8,7.2
USC00041253,10/19/1998,0,30.6,6.1
USC00041253,10/20/1998,0,29.4,9.4
USC00041253,10/21/1998,0,31.7,10
USC00041253,10/22/1998,0,31.7,5
USC00041253,10/23/1998,0,30,5.6
USC00041253,10/24/1998,0,27.8,5.6
USC00041253,10/25/1998,3,25.6,8.3
USC00041253,10/26/1998,0,23.3,6.1
USC00041253,10/27/1998,0,25.6,3.9
USC00041253,10/28/1998,0,23.9,4.4
USC00041253,10/29/1998,0,25,8.9
USC00041253,10/30/1998,0,23.3,5
USC00041253,10/31/1998,0,23.3,2.2
USC00041253,11/1/1998,0,26.7,4.4
USC00041253,11/2/1998,0,24.4,6.7
USC00041253,11/3/1998,0,25,1.1
USC00041253,11/4/1998,0,26.1,8.3
USC00041253,11/5/1998,0,25,5.6
USC00041253,11/6/1998,0,22.2,6.1
USC00041253,11/7/1998,0,20,5
USC00041253,11/8/1998,7.4,18.3,9.4
USC00041253,11/9/1998,0,18.3,4.4
USC00041253,11/10/1998,0,20.6,1.7
USC00041253,11/11/1998,1,22.2,7.8
USC00041253,11/12/1998,2,16.1,3.9
USC00041253,11/13/1998,0,23.3,4.4
USC00041253,11/14/1998,0,25.6,3.3
USC00041253,11/15/1998,0,26.7,3.3
USC00041253,11/16/1998,0,22.8,3.3
USC00041253,11/17/1998,0,21.7,7.2
USC00041253,11/18/1998,0,19.4,2.2
USC00041253,11/19/1998,0,23.3,1.7
USC00041253,11/20/1998,0,23.9,1.7
USC00041253,11/21/1998,0,24.4,0.6
USC00041253,11/22/1998,0,24.4,3.3
USC00041253,11/23/1998,0,22.8,3.3
USC00041253,11/24/1998,0,22.2,8.9
USC00041253,11/25/1998,0,20,2.8
USC00041253,11/26/1998,0,25.6,2.8
USC00041253,11/27/1998,0,22.8,5
USC00041253,11/28/1998,23.6,15,7.2
USC00041253,11/29/1998,1,11.1,4.4
USC00041253,11/30/1998,0,17.8,11.1
USC00041253,12/1/1998,18.8,20.6,8.3
USC00041253,12/2/1998,2.3,14.4,2.8
USC00041253,12/3/1998,0,18.9,2.8
USC00041253,12/4/1998,5.6,16.1,0
USC00041253,12/5/1998,0.5,16.1,2.2
USC00041253,12/6/1998,4.6,16.1,3.3
USC00041253,12/7/1998,0,13.9,-2.2
USC00041253,12/8/1998,0,16.1,-1.1
USC00041253,12/9/1998,0,18.9,1.1
USC00041253,12/10/1998,0,18.3,0.6
USC00041253,12/11/1998,0,20.6,0.6
USC00041253,12/12/1998,0,21.7,2.8
USC00041253,12/13/1998,0,25,2.8
USC00041253,12/14/1998,0,23.9,5
USC00041253,12/15/1998,0,16.1,0.6
USC00041253,12/16/1998,0,26.1,4.4
USC00041253,12/17/1998,0,29.4,7.2
USC00041253,12/18/1998,0,29.4,2.2
USC00041253,12/19/1998,0,20,5
USC00041253,12/20/1998,0,15,-3.9
USC00041253,12/21/1998,1.5,8.9,-4.4
USC00041253,12/22/1998,0,10.6,-6.7
USC00041253,12/23/1998,0,12.2,-7.2
USC00041253,12/24/1998,0,15.6,-3.3
USC00041253,12/25/1998,0,18.9,-3.3
USC00041253,12/26/1998,0,23.3,0
USC00041253,12/27/1998,0,23.3,0.6
USC00041253,12/28/1998,0,25,0.6
USC00041253,12/29/1998,0,22.8,0
USC00041253,12/30/1998,0,21.1,0.6
USC00041253,12/31/1998,0,25.6,4.4
USC00041253,1/1/1999,0,22.8,1.7
USC00041253,1/2/1999,0,25,1.7
USC00041253,1/3/1999,0,27.2,5
USC00041253,1/4/1999,0,25.6,2.2
USC00041253,1/5/1999,0,26.1,5
USC00041253,1/6/1999,0,24.4,2.8
USC00041253,1/7/1999,0,25.6,-0.6
USC00041253,1/8/1999,0,16.7,0.6
USC00041253,1/9/1999,0,21.7,2.2
USC00041253,1/10/1999,0,25,3.3
USC00041253,1/11/1999,0,22.2,6.1
USC00041253,1/12/1999,0,26.1,3.9
USC00041253,1/13/1999,0,19.4,2.8
USC00041253,1/14/1999,0,19.4,2.2
USC00041253,1/15/1999,0,26.7,3.3
USC00041253,1/16/1999,0,26.7,7.8
USC00041253,1/17/1999,0,22.2,7.2
USC00041253,1/18/1999,0,22.2,7.2
USC00041253,1/19/1999,0,17.8,7.2
USC00041253,1/20/1999,10.9,18.9,8.3
USC00041253,1/21/1999,3.8,15.6,6.7
USC00041253,1/22/1999,0,18.3,1.7
USC00041253,1/23/1999,0,21.7,2.8
USC00041253,1/24/1999,8.9,16.1,5.6
USC00041253,1/25/1999,4.3,10,3.3
USC00041253,1/26/1999,4.6,12.2,3.3
USC00041253,1/27/1999,7.4,11.1,-0.6
USC00041253,1/28/1999,0,16.1,-2.8
USC00041253,1/29/1999,0,19.4,-2.8
USC00041253,1/30/1999,0,21.7,2.2
USC00041253,1/31/1999,41.1,19.4,5.6
USC00041253,2/1/1999,2.3,12.8,0
USC00041253,2/2/1999,0,18.3,1.1
USC00041253,2/3/1999,0,22.2,2.2
USC00041253,2/4/1999,0,24.4,1.7
USC00041253,2/5/1999,0.5,15,7.2
USC00041253,2/6/1999,1.8,15.6,3.9
USC00041253,2/7/1999,2,15.6,7.2
USC00041253,2/8/1999,0.8,15.6,4.4
USC00041253,2/9/1999,11.2,19.4,10
USC00041253,2/10/1999,18.5,13.3,0.6
USC00041253,2/11/1999,0,13.3,-1.1
USC00041253,2/12/1999,0,17.8,-2.2
USC00041253,2/13/1999,0,22.2,0.6
USC00041253,2/14/1999,0,23.3,10
USC00041253,2/15/1999,0,17.2,-1.1
USC00041253,2/16/1999,0,18.3,2.8
USC00041253,2/17/1999,0,18.3,2.8
USC00041253,2/18/1999,0,22.2,4.4
USC00041253,2/19/1999,0,18.3,5.6
USC00041253,2/20/1999,0,21.1,3.9
USC00041253,2/21/1999,1.5,21.1,6.1
USC00041253,2/22/1999,0,17.8,5
USC00041253,2/23/1999,0,24.4,0.6
USC00041253,2/24/1999,0,25.6,0
USC00041253,2/25/1999,0,22.8,2.2
USC00041253,2/26/1999,0.5,17.8,1.1
USC00041253,2/27/1999,0,20.6,1.7
USC00041253,2/28/1999,0,25.6,2.2
USC00041253,3/1/1999,0,25.6,4.4
USC00041253,3/2/1999,0,26.7,3.9
USC00041253,3/3/1999,0,25,2.8
USC00041253,3/4/1999,0,21.1,5.6
USC00041253,3/5/1999,0,18.3,-2.8
USC00041253,3/6/1999,0,20.6,1.7
USC00041253,3/7/1999,0,12.8,4.4
USC00041253,3/8/1999,0,17.2,1.1
USC00041253,3/9/1999,2.5,17.8,6.1
USC00041253,3/10/1999,0,16.1,2.8
USC00041253,3/11/1999,6.4,16.7,1.1
USC00041253,3/12/1999,0,17.2,0.6
USC00041253,3/13/1999,0,22.2,0.6
USC00041253,3/14/1999,0,23.3,5.6
USC00041253,3/15/1999,28.2,17.2,-0.6
USC00041253,3/16/1999,19.6,6.7,0
USC00041253,3/17/1999,0,17.8,5
USC00041253,3/18/1999,0,18.9,6.1
USC00041253,3/19/1999,0,17.8,7.2
USC00041253,3/20/1999,22.1,16.1,3.9
USC00041253,3/21/1999,2.8,13.9,5
USC00041253,3/22/1999,0,18.3,4.4
USC00041253,3/23/1999,2.5,17.8,5
USC00041253,3/24/1999,0,17.2,2.8
USC00041253,3/25/1999,33,19.4,7.8
USC00041253,3/26/1999,24.4,13.3,5.6
USC00041253,3/27/1999,0,20,4.4
USC00041253,3/28/1999,0,23.3,1.7
USC00041253,3/29/1999,0,22.8,1.7
USC00041253,3/30/1999,0,23.9,3.9
USC00041253,3/31/1999,3.6,18.9,5
USC00041253,4/1/1999,0,13.9,3.3
USC00041253,4/2/1999,0,15.6,3.3
USC00041253,4/3/1999,0,17.8,1.1
USC00041253,4/4/1999,1,13.3,2.8
USC00041253,4/5/1999,0,17.8,-1.1
USC00041253,4/6/1999,8.1,17.2,3.9
USC00041253,4/7/1999,13.7,13.9,3.3
USC00041253,4/8/1999,0,15.6,5
USC00041253,4/9/1999,5.6,13.9,1.1
USC00041253,4/10/1999,0,15,0.6
USC00041253,4/11/1999,7.4,18.9,3.3
USC00041253,4/12/1999,45,8.9,4.4
USC00041253,4/13/1999,0,17.2,5.6
USC00041253,4/14/1999,0,18.9,5.6
USC00041253,4/15/1999,0,28.9,10.6
USC00041253,4/16/1999,0,31.7,11.1
USC00041253,4/17/1999,0,30.6,10.6
USC00041253,4/18/1999,0,31.7,10.6
USC00041253,4/19/1999,0,32.2,8.9
USC00041253,4/20/1999,0,29.4,7.2
USC00041253,4/21/1999,0,24.4,5.6
USC00041253,4/22/1999,0,21.1,8.3
USC00041253,4/23/1999,0,18.9,3.3
USC00041253,4/24/1999,1.3,21.1,6.1
USC00041253,4/25/1999,0,22.2,6.7
USC00041253,4/26/1999,0,22.2,8.9
USC00041253,4/27/1999,0,22.8,8.9
USC00041253,4/28/1999,0,18.3,5
USC00041253,4/29/1999,0,15,6.1
USC00041253,4/30/1999,0,18.9,5
USC00041253,5/1/1999,0,19.4,5.6
USC00041253,5/2/1999,0.5,22.2,7.2
USC00041253,5/3/1999,0,20,8.9
USC00041253,5/4/1999,0,19.4,6.1
USC00041253,5/5/1999,0,20,4.4
USC00041253,5/6/1999,0,28.9,7.2
USC00041253,5/7/1999,0,28.3,5.6
USC00041253,5/8/1999,0,23.9,5
USC00041253,5/9/1999,0,21.1,5
USC00041253,5/10/1999,0,21.1,3.9
USC00041253,5/11/1999,0,25,6.1
USC00041253,5/12/1999,0,28.9,8.9
USC00041253,5/13/1999,0,26.1,8.3
USC00041253,5/14/1999,0,21.7,3.9
USC00041253,5/15/1999,0,21.1,6.1
USC00041253,5/16/1999,0,21.1,6.7
USC00041253,5/17/1999,0,25.6,3.9
USC00041253,5/18/1999,0,29.4,7.8
USC00041253,5/19/1999,0,27.2,7.8
USC00041253,5/20/1999,0,22.2,8.9
USC00041253,5/21/1999,0,20.6,5.6
USC00041253,5/22/1999,0,23.3,6.7
USC00041253,5/23/1999,0,20,8.9
USC00041253,5/24/1999,0,26.1,8.9
USC00041253,5/25/1999,0,27.8,11.7
USC00041253,5/26/1999,0,27.2,10
USC00041253,5/27/1999,0,27.2,10.6
USC00041253,5/28/1999,0,27.2,10.6
USC00041253,5/29/1999,0,24.4,10
USC00041253,5/30/1999,0,20,10.6
USC00041253,5/31/1999,0,22.2,7.8
USC00041253,6/1/1999,0,25,6.7
USC00041253,6/2/1999,0,23.3,8.3
USC00041253,6/3/1999,1.8,18.9,7.2
USC00041253,6/4/1999,0,19.4,8.9
USC00041253,6/5/1999,0,20.6,8.9
USC00041253,6/6/1999,0,25.6,9.4
USC00041253,6/7/1999,0,25,6.1
USC00041253,6/8/1999,0,23.9,6.1
USC00041253,6/9/1999,0,23.9,7.2
USC00041253,6/10/1999,0,22.8,9.4
USC00041253,6/11/1999,0,24.4,7.8
USC00041253,6/12/1999,0,26.7,9.4
USC00041253,6/13/1999,0,29.4,8.3
USC00041253,6/14/1999,0,30.6,7.2
USC00041253,6/15/1999,0,32.2,10
USC00041253,6/16/1999,0,27.2,9.4
USC00041253,6/17/1999,0,29.4,10
USC00041253,6/18/1999,0,31.7,9.4
USC00041253,6/19/1999,0,33.3,9.4
USC00041253,6/20/1999,0,31.7,9.4
USC00041253,6/21/1999,0,29.4,10
USC00041253,6/22/1999,0,26.7,10.6
USC00041253,6/23/1999,0,31.1,11.1
USC00041253,6/24/1999,0,32.2,11.1
USC00041253,6/25/1999,0,31.1,11.1
USC00041253,6/26/1999,0,28.9,9.4
USC00041253,6/27/1999,0,27.2,9.4
USC00041253,6/28/1999,0,31.7,10
USC00041253,6/29/1999,0,33.3,10.6
USC00041253,6/30/1999,0,35,9.4
USC00041253,7/1/1999,0,34.4,11.1
USC00041253,7/2/1999,0,32.2,12.2
USC00041253,7/3/1999,0,27.2,11.1
USC00041253,7/4/1999,0,27.2,10.6
USC00041253,7/5/1999,0,29.4,8.3
USC00041253,7/6/1999,0,34.4,10.6
USC00041253,7/7/1999,0,30.6,10.6
USC00041253,7/8/1999,0,35.6,13.9
USC00041253,7/9/1999,0,35,14.4
USC00041253,7/10/1999,0,33.9,14.4
USC00041253,7/11/1999,0,35,12.2
USC00041253,7/12/1999,0,38.9,19.4
USC00041253,7/13/1999,1.3,40.6,20.6
USC00041253,7/14/1999,0,38.3,16.1
USC00041253,7/15/1999,0,36.1,13.9
USC00041253,7/16/1999,0,32.2,12.2
USC00041253,7/17/1999,0,31.1,11.1
USC00041253,7/18/1999,0,32.2,10.6
USC00041253,7/19/1999,0,31.1,10.6
USC00041253,7/20/1999,0,29.4,9.4
USC00041253,7/21/1999,0,28.9,11.1
USC00041253,7/22/1999,0,29.4,10.6
USC00041253,7/23/1999,0,30.6,10.6
USC00041253,7/24/1999,0,29.4,11.7
USC00041253,7/25/1999,0,30,11.1
USC00041253,7/26/1999,0,30.6,11.1
USC00041253,7/27/1999,0,29.4,11.1
USC00041253,7/28/1999,0,29.4,10
USC00041253,7/29/1999,0,29.4,8.9
USC00041253,7/30/1999,0,31.1,8.9
USC00041253,7/31/1999,0,30.6,10.6
USC00041253,8/1/1999,0,28.9,11.1
USC00041253,8/2/1999,0,30,11.1
USC00041253,8/3/1999,0,33.3,11.1
USC00041253,8/4/1999,0,34.4,11.7
USC00041253,8/5/1999,0,29.4,12.2
USC00041253,8/6/1999,0,30,12.8
USC00041253,8/7/1999,0,26.7,10.6
USC00041253,8/8/1999,0,27.8,10.6
USC00041253,8/9/1999,0,26.7,10.6
USC00041253,8/10/1999,0,28.9,12.2
USC00041253,8/11/1999,0,27.2,13.3
USC00041253,8/12/1999,0,28.3,11.7
USC00041253,8/13/1999,0,31.1,11.1
USC00041253,8/14/1999,0,31.1,10.6
USC00041253,8/15/1999,0,31.7,10
USC00041253,8/16/1999,0,30.6,9.4
USC00041253,8/17/1999,0,32.2,8.9
USC00041253,8/18/1999,0,32.2,10.6
USC00041253,8/19/1999,0,28.9,11.1
USC00041253,8/20/1999,0,35.6,9.4
USC00041253,8/21/1999,0,33.3,11.1
USC00041253,8/22/1999,0,34.4,9.4
USC00041253,8/23/1999,0,37.2,8.3
USC00041253,8/24/1999,0,38.3,8.3
USC00041253,8/25/1999,0,36.7,9.4
USC00041253,8/26/1999,0,39.4,11.7
USC00041253,8/27/1999,0.5,27.2,11.7
USC00041253,8/28/1999,0,36.1,10.6
USC00041253,8/29/1999,0,35,11.1
USC00041253,8/30/1999,0,37.2,10.6
USC00041253,8/31/1999,0,29.4,7.2
USC00041253,9/1/1999,0,31.7,7.2
USC00041253,9/2/1999,0,26.7,9.4
USC00041253,9/3/1999,0,25.6,9.4
USC00041253,9/4/1999,0,26.7,8.9
USC00041253,9/5/1999,0,28.9,10
USC00041253,9/6/1999,0,32.8,12.2
USC00041253,9/7/1999,0,28.9,12.2
USC00041253,9/8/1999,0,32.8,10
USC00041253,9/9/1999,0,31.7,11.1
USC00041253,9/10/1999,0,29.4,11.7
USC00041253,9/11/1999,0,27.8,7.2
USC00041253,9/12/1999,0,29.4,10
USC00041253,9/13/1999,0,30.6,10
USC00041253,9/14/1999,0,29.4,10.6
USC00041253,9/15/1999,0,30,11.7
USC00041253,9/16/1999,0,30.6,11.7
USC00041253,9/17/1999,0,27.8,10.6
USC00041253,9/18/1999,0,28.3,11.1
USC00041253,9/19/1999,0,24.4,11.7
USC00041253,9/20/1999,0,25.6,7.2
USC00041253,9/21/1999,0,31.1,8.3
USC00041253,9/22/1999,0.8,33.9,10
USC00041253,9/23/1999,0,35,12.8
USC00041253,9/24/1999,0,31.7,12.2
USC00041253,9/25/1999,0,31.1,10
USC00041253,9/26/1999,0,32.2,10
USC00041253,9/27/1999,0,32.8,8.3
USC00041253,9/28/1999,0,31.1,10
USC00041253,9/29/1999,0,34.4,11.1
USC00041253,9/30/1999,0,39.4,12.2
USC00041253,10/1/1999,0,37.8,9.4
USC00041253,10/2/1999,0,33.9,5
USC00041253,10/3/1999,0,29.4,6.7
USC00041253,10/4/1999,0,29.4,8.3
USC00041253,10/5/1999,0,28.9,7.2
USC00041253,10/6/1999,0,26.7,11.1
USC00041253,10/7/1999,0,25,10
USC00041253,10/8/1999,0,31.7,10.6
USC00041253,10/9/1999,0,37.8,13.9
USC00041253,10/10/1999,0,38.9,15
USC00041253,10/11/1999,0,38.3,12.2
USC00041253,10/12/1999,0,33.3,7.8
USC00041253,10/13/1999,0,37.8,8.3
USC00041253,10/14/1999,0,34.4,7.8
USC00041253,10/15/1999,0,26.1,10
USC00041253,10/16/1999,0,27.8,10.6
USC00041253,10/17/1999,0,30,6.1
USC00041253,10/18/1999,0,30.6,8.3
USC00041253,10/19/1999,0,32.2,5.6
USC00041253,10/20/1999,0,34.4,12.2
USC00041253,10/21/1999,0,35.6,13.3
USC00041253,10/22/1999,0,35.6,8.3
USC00041253,10/23/1999,0,34.4,6.7
USC00041253,10/24/1999,0,27.8,6.7
USC00041253,10/25/1999,0,31.1,5.6
USC00041253,10/26/1999,0,31.7,5.6
USC00041253,10/27/1999,0,27.8,7.2
USC00041253,10/28/1999,0,26.7,10
USC00041253,10/29/1999,0,25.6,6.1
USC00041253,10/30/1999,0,31.1,8.3
USC00041253,10/31/1999,0,33.9,8.9
USC00041253,11/1/1999,0,34.4,13.3
USC00041253,11/2/1999,0,35,10.6
USC00041253,11/3/1999,0,30.6,16.7
USC00041253,11/4/1999,0,25,17.2
USC00041253,11/5/1999,0,28.9,16.7
USC00041253,11/6/1999,0,23.9,15
USC00041253,11/7/1999,0,25,16.1
USC00041253,11/8/1999,34.8,19.4,15.6
USC00041253,11/9/1999,0,20,13.9
USC00041253,11/10/1999,0,22.8,12.2
USC00041253,11/11/1999,0,23.9,13.3
USC00041253,11/12/1999,0,27.8,13.9
USC00041253,11/13/1999,0,27.8,13.3
USC00041253,11/14/1999,0,29.4,14.4
USC00041253,11/15/1999,0,24.4,9.4
USC00041253,11/16/1999,0,25.6,17.2
USC00041253,11/17/1999,4.1,20,15.6
USC00041253,11/18/1999,0,18.3,11.7
USC00041253,11/19/1999,0,21.1,12.2
USC00041253,11/20/1999,2.3,20.6,17.8
USC00041253,11/21/1999,0,19.4,15
USC00041253,11/22/1999,0,19.4,16.1
USC00041253,11/23/1999,0,20,1.1
USC00041253,11/24/1999,0,20,0.6
USC00041253,11/25/1999,0,22.2,2.8
USC00041253,11/26/1999,0,25,2.8
USC00041253,11/27/1999,0,25,6.1
USC00041253,11/28/1999,0,25,3.3
USC00041253,11/29/1999,0,22.8,6.7
USC00041253,11/30/1999,0,23.9,7.8
USC00041253,12/1/1999,0,21.1,7.2
USC00041253,12/2/1999,0,20.6,2.2
USC00041253,12/3/1999,0,21.1,6.1
USC00041253,12/4/1999,0,21.1,1.7
USC00041253,12/5/1999,0,21.7,4.4
USC00041253,12/6/1999,0,21.7,0.6
USC00041253,12/7/1999,0,22.8,2.2
USC00041253,12/8/1999,0,20.6,2.8
USC00041253,12/9/1999,0,18.9,2.8
USC00041253,12/10/1999,0,16.1,3.3
USC00041253,12/11/1999,0,15,0
USC00041253,12/12/1999,0,18.9,1.7
USC00041253,12/13/1999,0,23.9,1.1
USC00041253,12/14/1999,0,19.4,0
USC00041253,12/15/1999,0,19.4,0
USC00041253,12/16/1999,0,22.2,2.2
USC00041253,12/17/1999,0,26.1,5.6
USC00041253,12/18/1999,0,27.8,3.3
USC00041253,12/19/1999,0,28.3,3.3
USC00041253,12/20/1999,0,25,5.6
USC00041253,12/21/1999,0,28.9,6.1
USC00041253,12/22/1999,0,27.2,2.8
USC00041253,12/23/1999,0,21.7,2.8
USC00041253,12/24/1999,0,26.1,5
USC00041253,12/25/1999,0,25.6,3.3
USC00041253,12/26/1999,0,26.1,6.1
USC00041253,12/27/1999,0,26.1,8.3
USC00041253,12/28/1999,0,24.4,4.4
USC00041253,12/29/1999,0,25.6,6.7
USC00041253,12/30/1999,0,25,1.1
USC00041253,12/31/1999,0,21.1,6.1
USC00041253,1/1/2000,0.8,15,2.8
USC00041253,1/2/2000,0.8,14.4,3.3
USC00041253,1/3/2000,0,17.2,1.1
USC00041253,1/4/2000,0,20.6,3.3
USC00041253,1/5/2000,0,21.7,2.2
USC00041253,1/6/2000,0,22.8,1.7
USC00041253,1/7/2000,0,22.8,0.6
USC00041253,1/8/2000,0,20,-2.2
USC00041253,1/9/2000,0,22.2,0
USC00041253,1/10/2000,0,20.6,2.2
USC00041253,1/11/2000,0,21.7,2.8
USC00041253,1/12/2000,0,21.1,7.2
USC00041253,1/13/2000,0,20.6,2.8
USC00041253,1/14/2000,0,25.6,5
USC00041253,1/15/2000,0,26.7,10
USC00041253,1/16/2000,0,22.2,9.4
USC00041253,1/17/2000,0.8,18.3,9.4
USC00041253,1/18/2000,5.6,18.3,10
USC00041253,1/19/2000,0.5,19.4,9.4
USC00041253,1/20/2000,0,22.8,10.6
USC00041253,1/21/2000,0.5,19.4,9.4
USC00041253,1/22/2000,0,15.6,3.9
USC00041253,1/23/2000,1,16.7,3.3
USC00041253,1/24/2000,5.3,14.4,3.9
USC00041253,1/25/2000,22.1,14.4,12.2
USC00041253,1/26/2000,9.1,16.1,7.8
USC00041253,1/27/2000,0,18.9,0.6
USC00041253,1/28/2000,0,20,1.1
USC00041253,1/29/2000,0,21.1,1.7
USC00041253,1/30/2000,0.8,20.6,6.1
USC00041253,1/31/2000,2,14.4,8.9
USC00041253,2/1/2000,0,18.3,4.4
USC00041253,2/2/2000,0,25.6,7.2
USC00041253,2/3/2000,0,25,10.6
